sku_id,weekenddt,qtysold,qtyinstock,qtyorder,unit,avg_lead_days,max_lead_days,unit_price,category,product,loc
2143AA,15/01/2023,12,48,5,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,15/01/2023,11,21,3,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,15/01/2023,4,27,2,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,15/01/2023,8,32,4,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,15/01/2023,11,34,2,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,15/01/2023,11,47,4,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,15/01/2023,7,20,1,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,15/01/2023,15,48,5,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,15/01/2023,15,21,6,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,15/01/2023,29,21,7,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,15/01/2023,19,26,6,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,15/01/2023,29,1,5,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,15/01/2023,18,56,1,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,15/01/2023,28,60,6,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,15/01/2023,21,34,5,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,15/01/2023,25,8,2,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,15/01/2023,22,57,1,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,15/01/2023,0,37,3,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,15/01/2023,3,39,7,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,15/01/2023,8,3,4,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,15/01/2023,12,22,0,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,15/01/2023,4,14,1,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,15/01/2023,5,18,3,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,15/01/2023,5,10,2,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,15/01/2023,11,17,2,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,15/01/2023,1,5,1,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,15/01/2023,11,5,0,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,15/01/2023,6,11,0,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,15/01/2023,12,8,1,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,15/01/2023,15,3,7,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,15/01/2023,5,9,3,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,15/01/2023,5,6,4,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,15/01/2023,2,15,6,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,15/01/2023,9,12,6,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,15/01/2023,1,17,5,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,15/01/2023,2,15,3,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,15/01/2023,13,22,2,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,15/01/2023,13,11,7,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,15/01/2023,10,23,4,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,15/01/2023,4,15,6,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,15/01/2023,8,16,7,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,15/01/2023,12,8,5,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,15/01/2023,5,18,3,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,15/01/2023,7,20,4,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,15/01/2023,4,13,5,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,15/01/2023,3,14,7,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,15/01/2023,8,12,5,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,15/01/2023,11,15,7,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,15/01/2023,11,6,1,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,15/01/2023,14,16,5,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,15/01/2023,11,12,5,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,15/01/2023,8,18,1,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,15/01/2023,15,18,5,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,15/01/2023,4,20,6,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,15/01/2023,8,16,7,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,15/01/2023,11,6,1,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,15/01/2023,9,11,6,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,15/01/2023,15,38,0,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,15/01/2023,0,46,4,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,15/01/2023,2,57,3,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,15/01/2023,9,34,6,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,15/01/2023,8,30,7,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,15/01/2023,11,4,6,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,15/01/2023,15,52,5,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,15/01/2023,1,43,7,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,15/01/2023,9,30,0,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,15/01/2023,10,32,7,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,15/01/2023,8,47,5,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,08/01/2023,4,4,4,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,08/01/2023,10,13,6,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,08/01/2023,0,10,0,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,08/01/2023,11,26,5,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,08/01/2023,7,35,0,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,08/01/2023,3,10,3,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,08/01/2023,15,22,4,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,08/01/2023,4,19,1,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,08/01/2023,1,46,5,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,08/01/2023,4,9,4,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,08/01/2023,14,31,0,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,08/01/2023,12,20,0,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,08/01/2023,12,16,0,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,08/01/2023,7,23,1,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,08/01/2023,10,26,7,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,08/01/2023,13,30,6,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,08/01/2023,15,22,5,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,08/01/2023,6,17,4,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,08/01/2023,2,27,5,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,08/01/2023,1,21,1,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,08/01/2023,7,25,6,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,08/01/2023,10,14,2,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,08/01/2023,8,44,3,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,08/01/2023,12,56,6,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,08/01/2023,3,4,0,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,08/01/2023,2,17,6,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,08/01/2023,9,9,7,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,08/01/2023,1,54,5,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,08/01/2023,11,30,7,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,08/01/2023,6,44,4,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,08/01/2023,8,20,4,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,08/01/2023,6,10,5,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,08/01/2023,8,30,0,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,08/01/2023,2,19,5,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,08/01/2023,11,12,1,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,08/01/2023,8,30,1,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,08/01/2023,4,9,0,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,08/01/2023,8,12,1,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,08/01/2023,12,38,0,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,08/01/2023,7,33,1,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,08/01/2023,6,25,0,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,08/01/2023,6,8,4,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,08/01/2023,5,20,1,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,08/01/2023,5,38,3,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,08/01/2023,8,27,2,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,08/01/2023,13,8,4,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,08/01/2023,15,28,3,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,08/01/2023,2,30,7,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,08/01/2023,13,24,1,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,08/01/2023,6,13,1,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,08/01/2023,13,13,2,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,08/01/2023,13,5,0,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,08/01/2023,11,5,0,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,08/01/2023,3,9,6,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,08/01/2023,7,5,7,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,08/01/2023,15,7,3,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,08/01/2023,10,11,3,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,08/01/2023,7,15,7,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,08/01/2023,8,15,1,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,08/01/2023,12,20,0,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,08/01/2023,3,4,5,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,08/01/2023,2,18,4,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,08/01/2023,30,56,7,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,08/01/2023,25,9,4,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,08/01/2023,29,57,6,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,08/01/2023,29,50,3,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,08/01/2023,26,1,1,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,08/01/2023,25,54,7,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,08/01/2023,26,14,2,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,08/01/2023,29,50,2,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,08/01/2023,26,21,3,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,08/01/2023,3,50,2,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,08/01/2023,11,50,0,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,08/01/2023,9,42,6,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,08/01/2023,6,20,1,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,08/01/2023,28,30,3,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,08/01/2023,26,37,0,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,08/01/2023,22,24,2,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,08/01/2023,20,30,0,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,08/01/2023,17,38,7,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,08/01/2023,28,20,0,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,08/01/2023,26,27,4,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,08/01/2023,23,37,1,Unit,60,91,13.00,Parts,Window Screen,NSW
2139BA,08/01/2023,26,12,5,Unit,120,176,23.00,Parts,Cabinet Frame Trim,NSW
2025AA,08/01/2023,12,4,7,Unit,60,80,15.00,Parts,Armrest Support,NSW
2021CA,08/01/2023,5,10,6,Unit,60,86,9.00,Parts,Seat Frame,NSW
2016CA,08/01/2023,9,27,6,Unit,60,86,15.00,Parts,Seat Cushion,QLD
2013AA,08/01/2023,5,23,3,Unit,120,189,6.00,Parts,Backrest,QLD
1995AA,08/01/2023,9,21,6,Unit,120,160,14.00,Main,Armrest,NSW
1994AA,08/01/2023,5,22,0,Unit,60,91,13.00,Main,Chest of Drawers Hardware,NSW
1993AA,08/01/2023,3,25,1,Unit,60,94,18.00,Main,Chest of Drawers Drawers,NSW
1992AA,08/01/2023,13,27,3,Unit,60,92,26.00,Main,Chest of Drawers Frame,NSW
1990AA,08/01/2023,10,17,2,Unit,60,79,29.00,Main,Futon Cover,NSW
1979AA,08/01/2023,7,25,5,Unit,60,94,26.00,Main,Futon Mattress,NSW
1971AA,08/01/2023,9,17,4,Unit,120,177,25.00,Main,Futon Frame,NSW
1970CA,08/01/2023,15,20,3,Unit,60,96,12.00,Main,Bunk Bed Ladder,NSW
1967BA,08/01/2023,9,17,7,Unit,120,163,17.00,Main,Bunk Bed Rails,NSW
1876AA,08/01/2023,12,22,1,Unit,30,40,18.00,Main,Nightstand Top,NSW
1872CA,08/01/2023,6,19,5,Unit,60,89,14.00,Main,Dresser Knobs,NSW
1857AA,08/01/2023,0,15,4,Unit,60,89,24.00,Main,Dresser Hardware,QLD
1851CA,08/01/2023,12,29,5,Unit,60,81,6.00,Main,Dresser Base,QLD
1842BA,08/01/2023,7,29,3,Unit,30,41,12.00,Main,Dresser Top,QLD
1830AA,08/01/2023,10,28,1,Unit,30,44,26.00,Main,Dresser Frame,QLD
1827AA,08/01/2023,6,11,0,Unit,30,48,20.00,Main,Dresser Drawers,QLD
1766CA,08/01/2023,15,6,7,Unit,15,24,24.00,Main,Sectional Sofa Fabric,NSW
1764AA,08/01/2023,7,6,2,Unit,15,23,5.00,Main,Sectional Sofa Leg,NSW
1745BA,08/01/2023,15,16,6,Unit,15,20,16.00,Main,Sectional Sofa Armrest,NSW
1741BA,08/01/2023,15,10,5,Unit,30,41,20.00,Main,Sectional Sofa Back,NSW
1716AA,08/01/2023,12,4,0,Unit,15,21,28.00,Main,Sectional Sofa Seat,QLD
1712AA,08/01/2023,3,17,7,Unit,15,21,6.00,Main,Sectional Sofa Frame,QLD
1708AA,08/01/2023,1,10,2,Unit,15,23,25.00,Main,Sofa Cushion,NSW
1698CA,08/01/2023,9,16,4,Unit,15,24,22.00,Main,Sofa Upholstery,NSW
1695CA,08/01/2023,7,13,3,Unit,15,22,24.00,Main,Sofa Armrests,NSW
1688CA,08/01/2023,8,11,3,Unit,60,79,7.00,Main,Sofa Legs,NSW
1681CA,08/01/2023,0,15,7,Unit,30,47,5.00,Main,Sofa Frame,QLD
1678CA,08/01/2023,14,16,2,Unit,60,87,9.00,Main,Sofa Seat Cushion,QLD
1672AA,08/01/2023,7,12,7,Unit,15,24,18.00,Main,Sofa Backrest,QLD
1668CA,08/01/2023,2,12,0,Unit,30,46,20.00,Main,Chair Fabric,QLD
1650AA,08/01/2023,6,16,2,Unit,60,93,23.00,Main,Chair Padding,QLD
1630BA,08/01/2023,6,14,0,Unit,60,91,23.00,Main,Chair Armrests,QLD
1624CA,08/01/2023,4,10,7,Unit,30,48,27.00,Main,Chair Legs,QLD
1624AA,08/01/2023,6,4,2,Unit,15,21,7.00,Main,Chair Frame,NSW
1601AA,08/01/2023,14,14,2,Unit,30,42,13.00,Main,Chair Seat Cushion,NSW
1586CA,08/01/2023,12,11,1,Unit,30,40,20.00,Main,Chair Backrest,NSW
1584BA,08/01/2023,6,21,4,Unit,45,65,19.00,Main,Lawn Chair Cushion,NSW
1582CA,08/01/2023,2,27,1,Unit,45,63,23.00,Main,Lawn Chair Mesh,NSW
1571AA,08/01/2023,5,20,2,Unit,60,93,4.20,Main,Lawn Chair Fabric,NSW
1514BA,08/01/2023,6,20,3,Unit,45,68,9.30,Main,Lawn Chair Leg,NSW
1511CA,08/01/2023,12,18,5,Unit,30,41,6.79,Main,Lawn Chair Armrest,NSW
1499CA,08/01/2023,14,25,3,Unit,60,86,7.00,Main,Lawn Chair Back,NSW
1499AA,08/01/2023,3,22,1,Unit,20,30,14.22,Main,Lawn Chair Seat,NSW
1497CA,08/01/2023,6,28,6,Unit,40,53,16.72,Main,Lawn Chair Frame,NSW
1491CA,08/01/2023,9,14,3,Unit,30,43,30.00,Main,Lawn table,QLD
1488CA,08/01/2023,0,10,3,Unit,15,22,30.00,Main,Ottoman Upholstery,QLD
1488BA,08/01/2023,2,10,5,Unit,30,47,18.00,Main,Ottoman Cushion,QLD
1486CA,08/01/2023,8,7,2,Unit,60,81,19.00,Main,Ottoman Fabric,QLD
1484BA,08/01/2023,4,17,5,Unit,15,23,0.20,Main,Ottoman Padding,QLD
1283CA,08/01/2023,5,10,7,Unit,60,92,3.00,Main,Desk Hardware,NSW
1281BA,08/01/2023,3,5,7,Unit,60,85,5.00,Main,Desk Drawers,NSW
1266CA,08/01/2023,11,16,7,Unit,60,86,16.00,Main,Desk Legs,QLD
1265CA,08/01/2023,2,9,0,Unit,60,79,4.00,Main,Desk Frame,QLD
1255CA,08/01/2023,13,19,3,Unit,60,83,24.00,Main,Desk Top,NSW
1244AA,08/01/2023,13,19,5,Unit,45,67,22.00,Main,Countertop Backsplash,NSW
1234BA,08/01/2023,0,22,6,Unit,45,63,18.00,Main,Countertop Edge,NSW
1224AA,08/01/2023,15,13,4,Unit,90,121,51.00,Main,Countertop Surface,NSW
1214CA,08/01/2023,11,26,0,Unit,30,43,26.00,Main,Cabinet Frame,NSW
1083AA,08/01/2023,6,16,2,Unit,45,68,29.02,Main,Window Sash,NSW
1077CA,08/01/2023,6,30,2,Unit,45,70,22.98,Main,Window Glass,NSW
1009AA,08/01/2023,13,17,7,Unit,30,48,28.76,Main,Window Frame,QLD
3619CA,01/01/2023,15,18,7,Unit,15,22,13.00,Accessories,Furniture Leg Pads,NSW
3616CA,01/01/2023,6,27,5,Unit,120,167,22.00,Accessories,Countertop Sealer,NSW
3610AA,01/01/2023,10,26,2,Unit,120,188,5.00,Accessories,Cabinet Shelf Supports,QLD
3551CA,01/01/2023,7,30,7,Unit,20,31,5.00,Accessories,Furniture Lacquer,QLD
3345AA,01/01/2023,9,5,3,Unit,40,61,11.00,Accessories,Polishing Compound,NSW
3332CA,01/01/2023,2,21,4,Unit,30,46,28.00,Accessories,Safety rail,NSW
3322AA,01/01/2023,5,15,4,Unit,60,90,21.00,Accessories,Acrylic Gloss Finish,NSW
3312AA,01/01/2023,14,0,1,Unit,60,84,18.00,Accessories,Universal bracket,NSW
3300CA,01/01/2023,10,9,1,Unit,30,42,17.00,Accessories,Cranked hook,NSW
3205AA,01/01/2023,13,9,3,Unit,60,91,11.00,Accessories,Door Frame Trim,NSW
3193AA,01/01/2023,8,10,7,Unit,15,22,16.00,Accessories,Door Latch Plate,NSW
3178CA,01/01/2023,13,6,2,Unit,30,47,6.00,Accessories,Door Lock Installation Kit,NSW
3177CA,01/01/2023,0,17,6,Unit,30,42,10.00,Accessories,Window Lock Key,QLD
3161BA,01/01/2023,14,8,5,Unit,30,48,16.00,Accessories,Window Latch Handle,QLD
3160BA,01/01/2023,8,17,1,Unit,30,46,17.00,Accessories,Window Frame Hardware,QLD
3143CA,01/01/2023,5,5,6,Unit,30,41,9.00,Accessories,Window Locking Mechanism,QLD
3138CA,01/01/2023,13,4,1,Unit,15,21,27.00,Accessories,Outdoor Glass Paneling,QLD
3132BA,01/01/2023,5,3,6,Unit,15,24,19.00,Accessories,Glass Table Frame,QLD
3126BA,01/01/2023,15,23,1,Unit,60,82,12.00,Accessories,Countertop Glass Surface,NSW
3075AA,01/01/2023,12,15,5,Unit,30,47,16.00,Accessories,Door Latch Mechanism,QLD
3053AA,01/01/2023,9,6,2,Unit,15,23,18.00,Accessories,Window Screen Frame,QLD
3044AA,01/01/2023,6,13,3,Unit,15,21,7.00,Accessories,Window Lock System,QLD
3038BA,01/01/2023,11,13,6,Unit,15,22,6.00,Accessories,Outdoor Glass Panels,QLD
3027CA,01/01/2023,9,15,5,Unit,30,46,12.00,Accessories,Glass Tabletop,QLD
3025CA,01/01/2023,11,17,0,Unit,30,45,17.00,Accessories,Glass Countertop,QLD
3016BA,01/01/2023,7,5,7,Unit,60,79,26.00,Accessories,Glass Cabinet Door,QLD
3007CA,01/01/2023,9,20,7,Unit,30,47,14.00,Accessories,Glass Door Panel,NSW
3006CA,01/01/2023,14,12,5,Unit,60,79,5.00,Accessories,Glass Window Pane,NSW
3003AA,01/01/2023,9,3,2,Unit,30,44,7.00,Accessories,Bathroom Door Lock,NSW
2994CA,01/01/2023,2,14,5,Unit,30,48,24.00,Parts,Futon Parts,NSW
2988AA,01/01/2023,8,20,7,Unit,30,40,8.00,Parts,Futon Accessories,NSW
2987AA,01/01/2023,10,13,5,Unit,30,43,28.00,Parts,Headboard slat,QLD
2982AA,01/01/2023,9,12,0,Unit,30,48,25.00,Parts,Bed frame cleat,QLD
2977BA,01/01/2023,5,3,0,Unit,60,89,12.00,Parts,Bed Upholstery,NSW
2970CA,01/01/2023,9,3,5,Unit,60,96,27.00,Parts,Dresser Decor,NSW
2680BA,01/01/2023,10,9,0,Unit,45,68,24.00,Parts,Window Handle,NSW
2673BA,01/01/2023,13,4,0,Unit,60,95,22.00,Parts,Window Lock,NSW
2672BA,01/01/2023,4,9,4,Unit,120,171,14.00,Parts,Countertop Support Bracket,NSW
2670CA,01/01/2023,3,18,7,Unit,60,82,28.00,Parts,Countertop Joining Bracket,NSW
2662CA,01/01/2023,10,0,6,Unit,60,82,13.00,Parts,Cabinet Pull,NSW
2661CA,01/01/2023,0,30,2,Unit,120,157,16.00,Parts,Cabinet Drawer,NSW
2646AA,01/01/2023,15,6,7,Unit,120,157,16.00,Parts,Cabinet Knob,NSW
2640BA,01/01/2023,9,17,7,Unit,60,84,30.00,Parts,Door Hinge Plate,NSW
2632AA,01/01/2023,15,1,0,Unit,30,41,12.00,Parts,Door Hinge Pin,NSW
2621AA,01/01/2023,15,13,0,Unit,60,80,9.00,Parts,Window Latch,NSW
2606AA,01/01/2023,11,13,6,Unit,60,79,6.00,Parts,Threaded Insert,QLD
2604CA,01/01/2023,10,18,1,Unit,30,42,10.00,Parts,T-Nut,QLD
2600BA,01/01/2023,0,3,4,Unit,60,80,19.00,Parts,Angle Bracket,QLD
2573CA,01/01/2023,3,7,4,Unit,60,81,29.00,Parts,Corner Brace,QLD
2565CA,01/01/2023,13,23,0,Unit,30,40,18.00,Parts,Tension Pin,QLD
2564BA,01/01/2023,13,24,6,Unit,60,96,10.00,Parts,Wing Nut,QLD
2555CA,01/01/2023,1,17,1,Unit,30,44,12.00,Parts,Cap Nut,QLD
2548CA,01/01/2023,30,58,1,Unit,30,41,19.00,Parts,Lag Screw,QLD
2539AA,01/01/2023,29,3,7,Unit,30,45,23.00,Parts,Carriage Bolt,QLD
2429BA,01/01/2023,17,10,4,Unit,90,122,28.00,Parts,Furniture Connector,QLD
2422BA,01/01/2023,18,28,5,Unit,30,45,28.00,Parts,Table Leg,QLD
2418CA,01/01/2023,22,4,1,Unit,60,85,13.00,Parts,Furniture Feet,QLD
2396CA,01/01/2023,15,29,1,Unit,30,46,6.00,Parts,Table Leg ,NSW
2391CA,01/01/2023,19,59,5,Unit,45,67,26.00,Parts,Turned Leg,NSW
2371CA,01/01/2023,28,52,3,Unit,90,136,28.00,Parts,Dowel Rod,NSW
2365AA,01/01/2023,16,12,0,Unit,60,83,7.00,Parts,Dowel Pin,NSW
2359CA,01/01/2023,6,48,1,Unit,90,121,22.00,Parts,Finial,NSW
2348BA,01/01/2023,3,1,2,Unit,60,89,14.00,Parts,Newel Post,NSW
2342CA,01/01/2023,0,23,7,Unit,60,86,6.00,Parts,Baluster,QLD
2337CA,01/01/2023,11,44,5,Unit,60,83,22.00,Parts,Rail Bracket,QLD
2336BA,01/01/2023,6,13,2,Unit,30,44,20.00,Parts,Post Cap,QLD
2331CA,01/01/2023,2,30,5,Unit,60,83,11.00,Parts,Bracket,QLD
2326CA,01/01/2023,12,17,5,Unit,30,46,24.00,Parts,Corbel,QLD
2317CA,01/01/2023,0,18,5,Unit,60,89,18.00,Parts,Corner Block,NSW
2315BA,01/01/2023,13,21,3,Unit,120,182,19.00,Parts,Corner Bead,NSW
2293AA,01/01/2023,5,25,5,Unit,60,79,23.00,Parts,Corner Guard,NSW
2291AA,01/01/2023,5,26,6,Unit,120,191,25.00,Parts,Trim Board,NSW
2277AA,01/01/2023,15,24,5,Unit,120,158,24.00,Parts,Siding,NSW
2267CA,01/01/2023,4,20,7,Unit,60,91,15.00,Parts,Shiplap,NSW
2265BA,01/01/2023,3,4,0,Unit,120,184,22.00,Parts,Beadboard,NSW
2212CA,01/01/2023,2,18,1,Unit,60,87,19.00,Parts,Door Sweep,QLD
2212AA,01/01/2023,15,54,0,Unit,120,180,23.00,Parts,Door Stop,QLD
2200CA,01/01/2023,8,5,1,Unit,60,89,21.00,Parts,Kick Plate,QLD
2189CA,01/01/2023,14,20,3,Unit,60,95,6.00,Parts,Door Viewer,NSW
2173CA,01/01/2023,7,5,1,Unit,60,92,29.00,Parts,Countertop Trim,NSW
2170BA,01/01/2023,15,8,0,Unit,120,171,18.00,Parts,Cabinet Shelf,NSW
2143AA,01/01/2023,7,14,2,Unit,120,192,17.00,Parts,Door Screen,NSW
2142CA,01/01/2023,10,14,3,Unit,60,91,13.00,Parts,Window Screen,NSW
